timestamp,error_x,error_y,pan_angle,tilt_angle,delta_pan,delta_tilt
1770649103.925494,-27,0,89.61,82.39,0.81,0.0
1770649104.1755,0,0,89.61,82.39,0,0
1770649104.4253635,0,0,89.61,82.39,0,0
1770649104.675505,0,0,89.61,82.39,0,0
1770649104.9255078,0,0,89.61,82.39,0,0
1770649105.1759741,-47,0,91.34,82.39,1.7299,0.0
1770649105.4256973,0,0,91.34,82.39,0,0
1770649105.675951,0,0,91.34,82.39,0,0
1770649105.9259865,0,0,91.34,82.39,0,0
1770649106.1761088,0,0,91.34,82.39,0,0
1770649106.4260452,0,0,91.34,82.39,0,0
1770649106.676353,0,0,91.34,82.39,0,0
1770649106.9262638,0,0,91.34,82.39,0,0
1770649107.1763892,-29,0,92.03,82.39,0.6901,0.0
1770649107.426614,-61,0,95.03,82.39,3,0.0
1770649107.6765058,0,0,95.03,82.39,0,0
1770649107.9266617,0,0,95.03,82.39,0,0
1770649108.1768525,-38,0,95.56,82.39,0.527,0.0
1770649108.426905,-36,0,96.48,82.39,0.9199,0.0
1770649108.6770928,-35,0,97.45,82.39,0.9701,0.0
1770649108.9273067,-37,0,98.72,82.39,1.2699,0.0
1770649109.1771593,-26,0,98.62,82.39,-0.1001,0.0
1770649109.427206,-33,0,100.17,82.39,1.5502,0.0
1770649109.677214,0,0,100.17,82.39,0,0
1770649109.92724,0,0,100.17,82.39,0,0
1770649110.1773155,0,0,100.17,82.39,0,0
1770649110.4273415,0,0,100.17,82.39,0,0
1770649110.6775436,0,0,100.17,82.39,0,0
1770649110.9275146,0,0,100.17,82.39,0,0
1770649111.1775804,0,0,100.17,82.39,0,0
1770649111.4276843,0,0,100.17,82.39,0,0
1770649111.6777763,0,0,100.17,82.39,0,0
1770649111.927803,0,0,100.17,82.39,0,0
1770649112.1778836,0,0,100.17,82.39,0,0
1770649112.4279218,0,0,100.17,82.39,0,0
1770649112.6780436,0,0,100.17,82.39,0,0
1770649112.9280567,0,0,100.17,82.39,0,0
1770649113.1781638,0,0,100.17,82.39,0,0
1770649113.4283726,27,0,99.06,82.39,-1.1099,0.0
1770649113.6785843,30,0,97.92,82.39,-1.1398,0.0
1770649113.9284303,25,0,97.57,82.39,-0.3499,0.0
1770649114.1784809,0,0,97.57,82.39,0,0
1770649114.4284322,0,0,97.57,82.39,0,0
1770649114.678632,0,0,97.57,82.39,0,0
1770649114.9286425,0,0,97.57,82.39,0,0
1770649115.1788263,0,0,97.57,82.39,0,0
1770649115.428756,0,0,97.57,82.39,0,0
1770649115.678955,0,0,97.57,82.39,0,0
1770649115.9290404,0,0,97.57,82.39,0,0
1770649116.1790836,0,0,97.57,82.39,0,0
1770649116.4291983,0,0,97.57,82.39,0,0
1770649116.679202,0,0,97.57,82.39,0,0
1770649116.9292595,0,0,97.57,82.39,0,0
1770649117.1792367,0,0,97.57,82.39,0,0
1770649117.4291518,0,0,97.57,82.39,0,0
1770649117.679707,127,0,94.57,82.39,-3,0.0
1770649117.929774,111,0,92.52,82.39,-2.0505,0.0
1770649118.179476,0,0,92.52,82.39,0,0
1770649118.4294956,0,0,92.52,82.39,0,0
1770649118.6795511,0,0,92.52,82.39,0,0
1770649118.929728,0,0,92.52,82.39,0,0
1770649119.1801026,0,0,92.52,82.39,0,0
1770649119.4300048,0,0,92.52,82.39,0,0
1770649119.679923,25,0,92.75,82.39,0.2327,0.0
1770649119.9301805,0,0,92.75,82.39,0,0
1770649120.18028,0,0,92.75,82.39,0,0
1770649120.4303591,0,0,92.75,82.39,0,0
1770649120.6804569,0,0,92.75,82.39,0,0
1770649120.9304967,0,0,92.75,82.39,0,0
1770649121.1805594,0,0,92.75,82.39,0,0
1770649121.4306512,0,0,92.75,82.39,0,0
1770649121.6809347,0,0,92.75,82.39,0,0
1770649121.9307673,0,0,92.75,82.39,0,0
1770649122.1808727,0,0,92.75,82.39,0,0
1770649122.4309168,0,0,92.75,82.39,0,0
1770649122.681176,0,0,92.75,82.39,0,0
1770649122.9311504,0,0,92.75,82.39,0,0
1770649123.1812665,0,0,92.75,82.39,0,0
1770649123.4313922,-100,0,95.75,82.39,3,0.0
1770649123.6813445,-76,0,96.11,82.39,0.3608,0.0
1770649123.9315128,-79,0,98.72,82.39,2.61,0.0
1770649124.181552,-74,0,100.54,82.39,1.8201,0.0
1770649124.431552,0,0,100.54,82.39,0,0
1770649124.681591,0,0,100.54,82.39,0,0
1770649124.931621,0,0,100.54,82.39,0,0
1770649125.1817956,0,0,100.54,82.39,0,0
1770649125.4317663,0,0,100.54,82.39,0,0
1770649125.6818814,0,0,100.54,82.39,0,0
1770649125.9319594,0,0,100.54,82.39,0,0
1770649126.1820252,0,0,100.54,82.39,0,0
1770649126.4321837,0,0,100.54,82.39,0,0
1770649126.68224,0,0,100.54,82.39,0,0
1770649126.9323466,0,0,100.54,82.39,0,0
1770649127.1825721,0,0,100.54,82.39,0,0
1770649127.4324574,0,0,100.54,82.39,0,0
1770649127.682659,0,0,100.54,82.39,0,0
1770649127.9329107,26,0,99.23,82.39,-1.3131,0.0
1770649128.1831808,29,0,98.12,82.39,-1.1097,0.0
1770649128.4327126,0,0,98.12,82.39,0,0
1770649128.682795,0,0,98.12,82.39,0,0
1770649128.9329455,0,0,98.12,82.39,0,0
1770649129.1833415,43,0,96.55,82.39,-1.57,0.0
1770649129.4331155,52,0,94.27,82.39,-2.2806,0.0
1770649129.683292,43,0,93.69,82.39,-0.5709,0.0
1770649129.9332328,31,0,93.72,82.39,0.0302,0.0
1770649130.183528,26,0,93.34,82.39,-0.3805,0.0
1770649130.4333792,0,0,93.34,82.39,0,0
1770649130.6832466,0,0,93.34,82.39,0,0
1770649130.9336865,-38,0,96.19,82.39,2.8467,0.0
1770649131.183909,-74,0,99.19,82.39,3,0.0
1770649131.4338665,-87,34,102.19,85.39,3,3
1770649131.6839232,-73,0,103.26,82.67,1.0702,-2.7194
1770649131.9339714,-56,30,103.58,85.67,0.3202,3
1770649132.1838708,-36,28,103.06,86.35,-0.5199,0.68
1770649132.4339437,0,0,103.06,86.35,0,0
1770649132.6841562,0,0,103.06,86.35,0,0
1770649132.934334,55,0,100.06,85.6,-3,-0.7463
1770649133.1844885,73,0,97.06,85.6,-3,0.0
1770649133.4344559,69,0,95.31,85.6,-1.75,0.0
1770649133.6841867,65,0,93.68,85.6,-1.6297,0.0
1770649133.934554,55,0,92.83,85.6,-0.8515,0.0
1770649134.1845894,34,0,93.49,85.6,0.6598,0.0
1770649134.434915,0,-25,96.21,82.85,2.7182,-2.7487
1770649134.6846917,0,0,96.21,82.85,0,0
1770649134.9348996,0,0,96.21,82.85,0,0
1770649135.184904,0,0,96.21,82.85,0,0
1770649135.4352016,26,-32,94.91,81.75,-1.2999,-1.1
1770649135.6847897,0,0,94.91,81.75,0,0
1770649135.9353356,-28,-25,97.91,81.28,2.999,-0.4701
1770649136.185041,0,0,97.91,81.28,0,0
1770649136.4354117,0,0,97.91,81.28,0,0
1770649136.6853874,-25,0,98.58,81.95,0.67,0.6665
1770649136.9357898,-25,0,99.33,81.95,0.75,0.0
1770649137.185413,0,0,99.33,81.95,0,0
1770649137.4357374,0,0,99.33,81.95,0,0
1770649137.6855562,0,0,99.33,81.95,0,0
1770649137.9356241,0,0,99.33,81.95,0,0
1770649138.1857593,0,0,99.33,81.95,0,0
1770649138.4358952,-33,0,100.42,81.95,1.0967,0.0
1770649138.6859472,-32,0,101.3,81.95,0.8801,0.0
1770649138.9361393,-31,0,102.15,81.95,0.85,0.0
1770649139.1862833,0,0,102.15,81.95,0,0
1770649139.4361072,0,0,102.15,81.95,0,0
1770649139.6861875,0,0,102.15,81.95,0,0
1770649139.936251,0,0,102.15,81.95,0,0
1770649140.1865804,0,0,102.15,81.95,0,0
1770649140.4363654,0,0,102.15,81.95,0,0
1770649140.6865144,0,0,102.15,81.95,0,0
1770649140.9366152,0,0,102.15,81.95,0,0
1770649141.1866863,0,0,102.15,81.95,0,0
1770649141.4366457,0,0,102.15,81.95,0,0
1770649141.686763,0,0,102.15,81.95,0,0
1770649141.9368806,0,0,102.15,81.95,0,0
1770649142.1869261,0,0,102.15,81.95,0,0
1770649142.4369755,0,0,102.15,81.95,0,0
1770649142.6870744,0,0,102.15,81.95,0,0
1770649142.9371376,0,0,102.15,81.95,0,0
1770649143.1872277,0,0,102.15,81.95,0,0
1770649143.4373238,0,0,102.15,81.95,0,0
1770649143.6873949,0,0,102.15,81.95,0,0
1770649143.9374244,0,0,102.15,81.95,0,0
1770649144.1876376,0,0,102.15,81.95,0,0
1770649144.4375644,0,0,102.15,81.95,0,0
1770649144.6877496,0,0,102.15,81.95,0,0
1770649144.9377089,0,0,102.15,81.95,0,0
1770649145.1879234,0,0,102.15,81.95,0,0
1770649145.4378452,0,0,102.15,81.95,0,0
1770649145.6881807,0,0,102.15,81.95,0,0
1770649145.9380105,0,0,102.15,81.95,0,0
1770649146.1881144,0,0,102.15,81.95,0,0
1770649146.438261,0,0,102.15,81.95,0,0
1770649146.6883578,0,0,102.15,81.95,0,0
1770649146.9386916,0,0,102.15,81.95,0,0
1770649147.1884756,0,0,102.15,81.95,0,0
1770649147.4385796,0,0,102.15,81.95,0,0
1770649147.688664,0,0,102.15,81.95,0,0
1770649147.9387348,0,0,102.15,81.95,0,0
1770649148.1887653,0,0,102.15,81.95,0,0
1770649148.4387343,0,0,102.15,81.95,0,0
1770649148.688976,0,0,102.15,81.95,0,0
1770649148.9389732,0,0,102.15,81.95,0,0
1770649149.189377,0,0,102.15,81.95,0,0
1770649149.4390953,0,0,102.15,81.95,0,0
1770649149.6893013,0,0,102.15,81.95,0,0
1770649149.939337,0,0,102.15,81.95,0,0
1770649150.1894221,0,0,102.15,81.95,0,0
1770649150.4395134,0,0,102.15,81.95,0,0
1770649150.689607,0,0,102.15,81.95,0,0
1770649150.9396513,0,0,102.15,81.95,0,0
1770649151.1896272,0,0,102.15,81.95,0,0
1770649151.4399006,0,0,102.15,81.95,0,0
1770649151.6898417,0,0,102.15,81.95,0,0
1770649151.9400218,0,0,102.15,81.95,0,0
1770649152.1898632,0,0,102.15,81.95,0,0
1770649152.4400454,0,0,102.15,81.95,0,0
1770649152.6902049,0,0,102.15,81.95,0,0
1770649152.9402146,0,0,102.15,81.95,0,0
1770649153.19033,0,0,102.15,81.95,0,0
1770649153.4404073,0,0,102.15,81.95,0,0
1770649153.6905196,0,0,102.15,81.95,0,0
1770649153.9405348,0,0,102.15,81.95,0,0
1770649154.1905854,0,0,102.15,81.95,0,0
1770649154.4407,0,0,102.15,81.95,0,0
1770649154.6907895,0,0,102.15,81.95,0,0
1770649154.9408505,0,0,102.15,81.95,0,0
1770649155.1908762,0,0,102.15,81.95,0,0
1770649155.441018,0,0,102.15,81.95,0,0
1770649155.6910627,0,0,102.15,81.95,0,0
1770649155.941308,0,0,102.15,81.95,0,0
1770649156.191236,0,0,102.15,81.95,0,0
1770649156.4412777,0,0,102.15,81.95,0,0
1770649156.6914747,31,0,101.15,81.95,-0.9998,0.0
1770649156.9419947,41,0,99.13,81.95,-2.0288,0.0
1770649157.1919115,40,0,98.01,81.95,-1.12,0.0
1770649157.4415226,0,0,98.01,81.95,0,0
1770649157.6917765,0,0,98.01,81.95,0,0
1770649157.9418743,147,0,95.01,81.95,-3,0.0
1770649158.192059,0,0,95.01,81.95,0,0
1770649158.4420605,139,0,92.01,81.95,-3,0.0
1770649158.6921852,58,0,95.01,81.95,3,0.0
1770649158.9420168,0,0,95.01,81.95,0,0
1770649159.192189,118,0,92.01,81.95,-3,0.0
1770649159.4423416,0,0,92.01,81.95,0,0
1770649159.6918077,0,0,92.01,81.95,0,0
1770649159.9426472,124,0,89.01,81.95,-3,0.0
1770649160.1924105,0,0,89.01,81.95,0,0
1770649160.442682,31,0,91.79,81.95,2.7895,0.0
1770649160.6927874,-41,0,94.79,81.95,3,0.0
1770649160.9428198,124,0,91.79,81.95,-3,0.0
1770649161.193052,0,0,91.79,81.95,0,0
1770649161.4430466,110,0,89.05,81.95,-2.7402,0.0
1770649161.6927376,0,0,89.05,81.95,0,0
1770649161.943025,73,0,88.34,81.95,-0.7103,0.0
1770649162.193411,81,0,85.34,81.95,-3,0.0
1770649162.4429913,0,0,85.34,81.95,0,0
1770649162.693164,0,0,85.34,81.95,0,0
1770649162.943158,0,0,85.34,81.95,0,0
1770649163.1932743,0,0,85.34,81.95,0,0
1770649163.4434807,0,0,85.34,81.95,0,0
1770649163.6937425,62,0,83.74,81.95,-1.6067,0.0
1770649163.9437716,-99,0,86.74,81.95,3,0.0
1770649164.1934698,0,0,86.74,81.95,0,0
1770649164.4438753,-98,0,89.64,81.95,2.9,0.0
1770649164.6938963,-87,0,91.37,81.95,1.7302,0.0
1770649164.9439926,-79,0,93.1,81.95,1.7302,0.0
1770649165.1939166,-58,0,93.16,81.95,0.0603,0.0
1770649165.4442825,-49,0,93.91,81.95,0.751,0.0
1770649165.6941898,-53,0,95.82,81.95,1.9103,0.0
1770649165.9442477,-54,0,97.52,81.95,1.7,0.0
1770649166.194248,-34,0,96.94,81.95,-0.5792,0.0
1770649166.4447508,-28,0,97.3,81.95,0.361,0.0
1770649166.6961474,-28,0,98.14,81.95,0.84,0.0
1770649166.9446015,-28,0,98.98,81.95,0.84,0.0
1770649167.195019,-28,0,99.82,81.95,0.84,0.0
1770649167.4450076,-29,0,100.77,81.95,0.95,0.0
1770649167.6959398,-28,0,101.53,81.95,0.7603,0.0
1770649167.9448671,0,0,101.53,81.95,0,0
1770649168.1952784,0,0,101.53,81.95,0,0
1770649168.4452674,0,0,101.53,81.95,0,0
1770649168.6965175,0,0,101.53,81.95,0,0
1770649168.9454188,-27,0,102.33,81.95,0.794,0.0
1770649169.1959448,0,0,102.33,81.95,0,0
1770649169.4454136,0,25,101.25,83.7,-1.08,1.75
1770649169.6964042,0,0,101.25,83.7,0,0
1770649169.9453712,0,0,101.25,83.7,0,0
1770649170.196317,0,0,101.25,83.7,0,0
1770649170.4462352,0,0,101.25,83.7,0,0
1770649170.6961823,0,0,101.25,83.7,0,0
1770649170.9458554,0,0,101.25,83.7,0,0
1770649171.1962519,0,0,101.25,83.7,0,0
1770649171.446672,33,0,99.93,83.45,-1.3198,-0.2498
1770649171.696591,0,0,99.93,83.45,0,0
1770649171.9461424,0,0,99.93,83.45,0,0
1770649172.1960363,0,0,99.93,83.45,0,0
1770649172.4471478,0,0,99.93,83.45,0,0
1770649172.696812,-26,0,101.65,83.45,1.7239,0.0
1770649172.9464672,-72,0,104.65,83.45,3,0.0
1770649173.1963427,-80,54,107.65,86.45,3,3
1770649173.4472353,-74,43,109.39,86.86,1.7416,0.413
1770649173.6973886,-79,44,112.16,88.26,2.7697,1.3999
1770649173.9466462,-71,41,113.65,89.25,1.4881,0.9893
1770649174.1973178,-67,28,115.34,89.05,1.6909,-0.1972
1770649174.4474113,-55,25,116.03,89.56,0.6908,0.5102
1770649174.69819,-48,0,116.91,87.57,0.8815,-1.9947
1770649174.946832,-33,0,116.7,87.57,-0.2159,0.0
1770649175.1975968,0,0,116.7,87.57,0,0
1770649175.4479773,0,0,116.7,87.57,0,0
1770649175.6981199,0,0,116.7,87.57,0,0
1770649175.947439,89,-48,113.7,85.17,-3,-2.3996
1770649176.1984315,103,-51,110.7,83.4,-3,-1.769
1770649176.4485679,99,-29,108.05,84.29,-2.6502,0.889
1770649176.6988587,71,-28,108.15,83.53,0.1063,-0.7601
1770649176.9499204,73,-30,105.8,82.47,-2.3494,-1.0594
1770649177.1986976,67,-26,104.28,82.01,-1.5276,-0.4584
1770649177.448927,37,0,105.56,84.09,1.2878,2.0781
1770649177.6991332,30,0,105.22,84.09,-0.3407,0.0
1770649177.9477105,0,0,105.22,84.09,0,0
1770649178.1983445,0,0,105.22,84.09,0,0
1770649178.4488418,0,25,106.02,85.51,0.8004,1.417
1770649178.6992483,0,0,106.02,85.51,0,0
1770649178.9480965,0,0,106.02,85.51,0,0
1770649179.1987753,0,0,106.02,85.51,0,0
1770649179.4498107,0,0,106.02,85.51,0,0
1770649179.699549,0,-36,106.02,83.45,-0.0,-2.0555
1770649179.948477,0,-40,106.02,81.93,-0.0,-1.5213
1770649180.198629,0,-32,106.02,81.61,-0.0,-0.3207
1770649180.4503815,0,-29,106.02,80.98,-0.0,-0.6315
1770649180.6990354,0,-28,106.02,80.22,-0.0,-0.7596
1770649180.949142,0,-25,106.02,79.71,-0.0,-0.5102
1770649181.198526,0,0,106.02,79.71,0,0
1770649181.45117,0,0,106.02,79.71,0,0
1770649181.698918,0,0,106.02,79.71,0,0
1770649181.9493303,0,0,106.02,79.71,0,0
1770649182.1989028,0,0,106.02,79.71,0,0
1770649182.4509063,0,0,106.02,79.71,0,0
1770649182.7000444,0,0,106.02,79.71,0,0
1770649182.9493072,0,0,106.02,79.71,0,0
1770649183.1999807,-29,0,107.15,79.93,1.1277,0.2222
1770649183.4507763,-25,25,107.58,82.67,0.431,2.7435
1770649183.700561,0,0,107.58,82.67,0,0
1770649183.949433,0,0,107.58,82.67,0,0
1770649184.2006178,48,0,104.58,82.01,-3,-0.6668
1770649184.4508402,52,0,102.7,82.01,-1.8797,0.0
1770649184.7010493,46,0,101.8,82.01,-0.9006,0.0
1770649184.9501016,51,0,99.87,82.01,-1.9317,0.0
1770649185.2006822,39,0,99.66,82.01,-0.2127,0.0
1770649185.4507964,0,0,99.66,82.01,0,0
1770649185.7014318,-36,0,102.66,82.01,3,0.0
1770649185.9503388,-50,0,105.28,82.01,2.6249,0.0
1770649186.200953,-29,0,104.48,82.01,-0.8051,0.0
1770649186.4511342,-36,0,106.12,82.01,1.6397,0.0
1770649186.702242,-36,0,107.2,82.01,1.08,0.0
1770649186.9503953,0,0,107.2,82.01,0,0
1770649187.2009838,0,0,107.2,82.01,0,0
1770649187.4516158,0,0,107.2,82.01,0,0
1770649187.7020514,34,0,104.78,82.01,-2.4203,0.0
1770649187.9508047,38,0,103.31,82.01,-1.4616,0.0
1770649188.2010686,0,0,103.31,82.01,0,0
1770649188.4523604,0,0,103.31,82.01,0,0
1770649188.701838,0,0,103.31,82.01,0,0
1770649188.9513018,0,0,103.31,82.01,0,0
1770649189.201438,0,0,103.31,82.01,0,0
1770649189.4530728,0,0,103.31,82.01,0,0
1770649189.7017891,0,0,103.31,82.01,0,0
1770649189.9514787,0,0,103.31,82.01,0,0
1770649190.2015285,0,0,103.31,82.01,0,0
1770649190.452871,0,0,103.31,82.01,0,0
1770649190.7021434,-30,0,104.71,82.01,1.3943,0.0
1770649190.9522376,-29,0,105.5,82.01,0.7901,0.0
1770649191.2015643,0,0,105.5,82.01,0,0
1770649191.4540687,0,0,105.5,82.01,0,0
1770649191.7017946,0,0,105.5,82.01,0,0
1770649191.9533272,31,0,103.37,82.01,-2.1289,0.0
1770649192.202078,44,0,101.01,82.01,-2.3652,0.0
1770649192.4544153,37,0,100.45,82.01,-0.5555,0.0
1770649192.702165,40,0,99.01,82.01,-1.4423,0.0
1770649192.9532125,30,0,98.9,82.01,-0.1037,0.0
1770649193.2020626,31,0,97.89,82.01,-1.0104,0.0
1770649193.4546828,0,0,97.89,82.01,0,0
1770649193.7026563,0,0,97.89,82.01,0,0
1770649193.95348,0,0,97.89,82.01,0,0
1770649194.202541,0,0,97.89,82.01,0,0
1770649194.4553363,0,0,97.89,82.01,0,0
1770649194.7025857,0,0,97.89,82.01,0,0
1770649194.9537413,0,0,97.89,82.01,0,0
1770649195.2029781,0,0,97.89,82.01,0,0
1770649195.4553597,0,0,97.89,82.01,0,0
1770649195.7033818,0,0,97.89,82.01,0,0
1770649195.954136,0,0,97.89,82.01,0,0
1770649196.2032743,0,0,97.89,82.01,0,0
1770649196.4555469,0,0,97.89,82.01,0,0
1770649196.7038264,0,0,97.89,82.01,0,0
1770649196.9541156,0,0,97.89,82.01,0,0
1770649197.203452,0,0,97.89,82.01,0,0
1770649197.4560099,0,0,97.89,82.01,0,0
1770649197.7035935,0,0,97.89,82.01,0,0
1770649197.954493,0,0,97.89,82.01,0,0
1770649198.2036781,-30,0,99.04,82.01,1.1439,0.0
1770649198.4560297,117,0,96.04,82.01,-3,0.0
1770649198.7043154,0,0,96.04,82.01,0,0
1770649198.9547575,90,0,94.42,82.01,-1.6172,0.0
1770649199.2041886,-63,0,97.42,82.01,3,0.0
1770649199.456075,-57,0,98.65,82.01,1.2336,0.0
1770649199.7050157,85,0,95.65,82.01,-3,0.0
1770649199.953997,0,0,95.65,82.01,0,0
1770649200.2052615,103,0,92.65,82.01,-3,0.0
1770649200.4557118,-95,0,95.65,82.01,3,0.0
1770649200.7055838,65,0,92.65,82.01,-3,0.0
1770649200.9544353,-104,0,95.65,82.01,3,0.0
1770649201.205746,0,0,95.65,82.01,0,0
1770649201.4557207,-86,0,97.52,82.01,1.8618,0.0
1770649201.7055454,-76,0,98.99,82.01,1.4795,0.0
1770649201.9549062,-62,0,99.73,82.01,0.7377,0.0
1770649202.206226,0,0,99.73,82.01,0,0
1770649202.4563563,-63,0,101.66,82.01,1.9299,0.0
1770649202.706032,-44,0,101.46,82.01,-0.2012,0.0
1770649202.9553752,-44,0,102.78,82.01,1.32,0.0
1770649203.2063143,-38,0,103.44,82.01,0.662,0.0
1770649203.4564295,0,0,103.44,82.01,0,0
1770649203.7057588,0,0,103.44,82.01,0,0
1770649203.9557767,0,0,103.44,82.01,0,0
1770649204.2064025,0,0,103.44,82.01,0,0
1770649204.4570396,0,0,103.44,82.01,0,0
1770649204.7058945,0,0,103.44,82.01,0,0
1770649204.9562542,0,0,103.44,82.01,0,0
1770649205.2063646,0,0,103.44,82.01,0,0
1770649205.4573228,0,0,103.44,82.01,0,0
1770649205.7062948,-32,0,104.36,82.01,0.912,0.0
1770649205.9571009,-33,0,105.42,82.01,1.0698,0.0
1770649206.206379,0,0,105.42,82.01,0,0
1770649206.4575946,0,0,105.42,82.01,0,0
1770649206.7063754,0,0,105.42,82.01,0,0
1770649206.9575381,0,0,105.42,82.01,0,0
1770649207.2063847,0,0,105.42,82.01,0,0
1770649207.4584374,0,0,105.42,82.01,0,0
1770649207.7066016,0,0,105.42,82.01,0,0
1770649207.958302,0,0,105.42,82.01,0,0
1770649208.2063782,0,0,105.42,82.01,0,0
1770649208.4586124,0,0,105.42,82.01,0,0
1770649208.7069616,0,0,105.42,82.01,0,0
1770649208.9585283,0,0,105.42,82.01,0,0
1770649209.2070575,0,0,105.42,82.01,0,0
1770649209.459379,0,0,105.42,82.01,0,0
1770649209.7073107,0,0,105.42,82.01,0,0
1770649209.9591522,0,0,105.42,82.01,0,0
1770649210.2074823,0,0,105.42,82.01,0,0
1770649210.4591975,0,0,105.42,82.01,0,0
1770649210.7075944,0,0,105.42,82.01,0,0
1770649210.9589775,0,0,105.42,82.01,0,0
1770649211.207702,0,0,105.42,82.01,0,0
1770649211.4598012,0,0,105.42,82.01,0,0
1770649211.7076128,0,0,105.42,82.01,0,0
1770649211.9594464,0,0,105.42,82.01,0,0
1770649212.208026,0,0,105.42,82.01,0,0
1770649212.4598439,0,0,105.42,82.01,0,0
1770649212.7081466,0,0,105.42,82.01,0,0
1770649212.959686,0,0,105.42,82.01,0,0
1770649213.2082949,0,0,105.42,82.01,0,0
1770649213.4599843,0,0,105.42,82.01,0,0
1770649213.7084637,0,0,105.42,82.01,0,0
1770649213.9600081,0,0,105.42,82.01,0,0
1770649214.2085845,0,0,105.42,82.01,0,0
1770649214.4601698,0,0,105.42,82.01,0,0
1770649214.7086768,37,0,104.16,82.01,-1.27,0.0
1770649214.9596722,42,0,102.5,82.01,-1.6584,0.0
1770649215.2094512,41,0,101.35,82.01,-1.1499,0.0
1770649215.460242,31,0,101.21,82.01,-0.1329,0.0
1770649215.7100763,28,0,100.61,82.01,-0.5998,0.0
1770649215.959743,37,0,98.78,82.01,-1.8313,0.0
1770649216.20956,0,0,98.78,82.01,0,0
1770649216.4605284,0,0,98.78,82.01,0,0
